DYNA>     5600      5.60000   -791.74901    211.29080  -1003.03981     78.58564
DYNA>     5700      5.70000   -791.69293    224.32956  -1016.02248     83.43516
DYNA>     5700      5.70000   -753.02772    262.99476  -1016.02248     97.81595
DYNA>     5800      5.80000   -753.01154    227.61889   -980.63043     84.65856
DYNA>     5900      5.90000   -753.01723    222.61476   -975.63199     82.79737
DYNA>     6000      6.00000   -753.01612    233.68854   -986.70466     86.91605
DYNA>     6000      6.00000   -722.92262    263.78204   -986.70466     98.10876
DYNA>     6100      6.10000   -722.78363    264.57152   -987.35515     98.40240
DYNA>     6200      6.20000   -722.79465    261.20143   -983.99607     97.14896
DYNA>     6300      6.30000   -722.89901    252.56445   -975.46346     93.93660
DYNA>     6300      6.30000   -690.74370    284.71977   -975.46346    105.89616
DYNA>     6400      6.40000   -690.66542    264.15446   -954.81987     98.24728
DYNA>     6500      6.50000   -690.50874    272.09014   -962.59888    101.19881
DYNA>     6600      6.60000   -690.52449    269.04931   -959.57380    100.06783
DYNA>     6600      6.60000   -664.19409    295.37971   -959.57380    109.86093
DYNA>     6700      6.70000   -664.13961    272.27631   -936.41593    101.26805
DYNA>     6800      6.80000   -664.14543    280.56039   -944.70583    104.34916
DYNA>     6900      6.90000   -664.22477    293.33086   -957.55563    109.09890
DYNA>     6900      6.90000   -634.45709    323.09854   -957.55563    120.17042
DYNA>     7000      7.00000   -634.27647    307.02405   -941.30052    114.19182
DYNA>     7100      7.10000   -634.28561    301.49300   -935.77861    112.13465
DYNA>     7200      7.20000   -634.33221    299.33863   -933.67085    111.33337
DYNA>     7200      7.20000   -615.34886    318.32199   -933.67085    118.39387
DYNA>     7300      7.30000   -615.20814    330.24351   -945.45165    122.82786
DYNA>     7400      7.40000   -615.19758    336.96586   -952.16344    125.32811
DYNA>     7500      7.50000   -615.29344    339.62531   -954.91874    126.31724
DYNA>     7500      7.50000   -606.87584    348.04290   -954.91874    129.44801
DYNA>     7600      7.60000   -606.86555    342.39952   -949.26507    127.34906
DYNA>     7700      7.70000   -606.76328    334.58763   -941.35091    124.44357
DYNA>     7800      7.80000   -606.88265    329.04334   -935.92599    122.38148
DYNA>     7800      7.80000   -593.78973    342.13626   -935.92599    127.25114
DYNA>     7900      7.90000   -593.61215    342.69591   -936.30806    127.45930
DYNA>     8000      8.00000   -593.71970    337.63273   -931.35242    125.57614
DYNA>     8100      8.10000   -593.59622    330.93064   -924.52687    123.08343
DYNA>     8100      8.10000   -573.61854    350.90832   -924.52687    130.51375
DYNA>     8200      8.20000   -573.78569    357.50978   -931.29547    132.96903
DYNA>     8300      8.30000   -573.62620    344.13061   -917.75681    127.99291
DYNA>     8400      8.40000   -573.74562    351.59138   -925.33700    130.76780
DYNA>     8400      8.40000   -543.51370    381.82330   -925.33700    142.01199
DYNA>     8500      8.50000   -543.40630    374.04009   -917.44639    139.11717
DYNA>     8600      8.60000   -543.37206    354.53087   -897.90292    131.86108
DYNA>     8700      8.70000   -543.44924    364.71114   -908.16038    135.64745
DYNA>     8700      8.70000   -522.19363    385.96675   -908.16038    143.55307
DYNA>     8800      8.80000   -522.10815    387.00521   -909.11336    143.93931
DYNA>     8900      8.90000   -522.13029    397.38616   -919.51645    147.80031
DYNA>     9000      9.00000   -522.09267    381.85959   -903.95226    142.02549
DYNA>     9000      9.00000   -506.06256    397.88970   -903.95226    147.98759
DYNA>     9100      9.10000   -505.94381    376.30986   -882.25367    139.96137
DYNA>     9200      9.20000   -505.96887    383.45894   -889.42781    142.62034
DYNA>     9300      9.30000   -506.11827    382.17755   -888.29582    142.14375
DYNA>     9300      9.30000   -478.05112    410.24469   -888.29582    152.58279
DYNA>     9400      9.40000   -477.86597    412.83296   -890.69894    153.54545
DYNA>     9500      9.50000   -477.90449    408.49906   -886.40355    151.93354
DYNA>     9600      9.60000   -477.97393    421.68684   -899.66077    156.83849
DYNA>     9600      9.60000   -446.66006    453.00072   -899.66077    168.48509
DYNA>     9700      9.70000   -446.39241    415.46106   -861.85347    154.52292
DYNA>     9800      9.80000   -446.33237    420.30372   -866.63609    156.32406
DYNA>     9900      9.90000   -446.45366    402.82682   -849.28047    149.82385
DYNA>     9900      9.90000   -429.18179    420.09868   -849.28047    156.24780
DYNA>    10000     10.00000   -429.02128    432.65369   -861.67496    160.91740
DYNA>    10100     10.10000   -429.09080    421.84435   -850.93515    156.89707
DYNA>    10200     10.20000   -429.22766    395.76536   -824.99302    147.19748
DYNA>    10200     10.20000   -403.72472    421.26830   -824.99302    156.68282
DYNA>    10300     10.30000   -403.63948    437.32997   -840.96945    162.65665
DYNA>    10400     10.40000   -403.71385    441.88359   -845.59744    164.35029
DYNA>    10500     10.50000   -403.48197    454.21070   -857.69267    168.93512
DYNA>    10500     10.50000   -369.15065    488.54202   -857.69267    181.70401
DYNA>    10600     10.60000   -368.89512    479.05588   -847.95101    178.17582
DYNA>    10700     10.70000   -369.05654    459.74808   -828.80462    170.99465
DYNA>    10800     10.80000   -369.01919    465.15058   -834.16977    173.00400
DYNA>    10800     10.80000   -345.55660    488.61316   -834.16977    181.73047
DYNA>    10900     10.90000   -345.67980    477.54927   -823.22907    177.61546
DYNA>    11000     11.00000   -345.54904    470.31206   -815.86110    174.92372
DYNA>    11100     11.10000   -345.54084    477.61472   -823.15556    177.63981
DYNA>    11100     11.10000   -323.36440    499.79115   -823.15556    185.88791
DYNA>    11200     11.20000   -323.26613    488.81846   -812.08459    181.80683
DYNA>    11300     11.30000   -323.50715    469.78584   -793.29299    174.72800
DYNA>    11400     11.40000   -323.33254    497.64074   -820.97328    185.08811
DYNA>    11400     11.40000   -303.08126    517.89202   -820.97328    192.62019
DYNA>    11500     11.50000   -303.06678    485.08332   -788.15011    180.41761
DYNA>    11600     11.60000   -303.19700    509.39867   -812.59567    189.46125
DYNA>    11700     11.70000   -303.16359    505.59586   -808.75945    188.04687
DYNA>    11700     11.70000   -276.23311    532.52634   -808.75945    198.06315
DYNA>    11800     11.80000   -276.32597    511.20718   -787.53315    190.13389
