       0.100000       2.049474     101.721651      98.176719
       0.200000       1.975500     105.636229     101.082559
       0.300000       2.034186     107.523040      89.399246
       0.400000       2.034364     103.773115     107.545935
       0.500000       2.037238     101.360917     116.117994
       0.600000       2.051523     106.199980      99.637586
       0.700000       2.021198     109.942279     109.078332
       0.800000       2.055673     104.754483      99.035533
       0.900000       2.050766     102.688908     102.158568
       1.000000       2.036235     103.346777     109.455971
       1.100000       2.026541     103.484396      93.282505
       1.200000       2.018726     107.841937     108.070622
       1.300000       2.064246     107.452099      95.486906
       1.400000       2.017470     106.579746     100.287844
       1.500000       2.032533      99.422714     120.573912
       1.600000       2.032454     109.364381     103.237937
       1.700000       2.058906     100.003853      98.137296
       1.800000       1.996676      99.872676     111.026384
       1.900000       2.048830     101.305464      95.274561
       2.000000       2.019860     100.315325     104.904221
       2.100000       2.055276     104.376660     120.917180
       2.200000       2.001079     105.618138     102.821429
       2.300000       2.056512     104.867500     106.705217
       2.400000       2.071828     102.838074     130.280581
       2.500000       1.961468     111.165538     110.275057
       2.600000       2.105281     106.703811      97.357659
       2.700000       2.012772     103.779511     102.202003
       2.800000       2.032852     104.753787     108.104114
       2.900000       2.036989     103.461684     111.170079
       3.000000       2.060967     108.633276     114.352542
       3.100000       2.002127     106.857724     117.510516
       3.200000       2.043209     107.417604     100.082580
       3.300000       2.076724     106.033514     111.368394
       3.400000       2.039518     106.080265     116.732934
       3.500000       2.051633     103.688867      97.277602
       3.600000       2.007450     101.324727     102.318272
       3.700000       2.050549     106.742799     120.041595
       3.800000       1.999173     106.522647     106.315888
       3.900000       2.075349     104.869834      90.494285
       4.000000       2.010741     100.916096     115.207474
       4.100000       2.039912     105.031254     106.824882
       4.200000       2.050643     101.772331     115.435757
       4.300000       2.004420     102.837925     121.766600
       4.400000       2.052833     107.462547      93.371646
       4.500000       2.030024     108.381317     107.180557
       4.600000       2.030928      99.591565     110.497369
       4.700000       2.010927     102.907866      93.008533
       4.800000       2.068660     101.443657      88.010165
       4.900000       2.003077     103.388416     107.678727
       5.000000       2.080139     103.528660      97.086345
       5.100000       1.986073     107.251664     106.454773
       5.200000       2.067522     104.288986     106.926547
       5.300000       2.028788     108.627545     104.997521
       5.400000       2.036445     115.147780     108.069760
       5.500000       2.074573     107.550599     124.490369
       5.600000       2.042483     104.727760     108.227900
       5.700000       2.000823     102.968936     106.991235
       5.800000       2.061694     103.426853     103.333741
       5.900000       2.039536     107.957249     104.541639
       6.000000       2.049646     106.134017     119.542586
       6.100000       2.000659     106.520102     107.697801
       6.200000       2.090669     106.630439     105.901461
       6.300000       1.980256     105.279567     118.407347
       6.400000       2.082973     105.036021     100.456992
       6.500000       1.983466     103.644968     100.953105
       6.600000       2.049674     103.954970     115.964303
       6.700000       2.011074     107.330604     101.309481
       6.800000       2.062679     109.294755     106.667698
       6.900000       2.020050     106.760874     114.102739
       7.000000       2.047202     105.191371      91.943444
       7.100000       2.023217     103.467369      98.244543
       7.200000       2.060482      98.374003     106.964781
       7.300000       2.026915     111.352561     100.497371
       7.400000       2.037534      98.678039     111.414412
       7.500000       2.022869      95.101162      99.510974
       7.600000       2.009802     101.483904      93.240681
       7.700000       2.060304     108.182136     103.434250
       7.800000       2.008798     107.816554     108.192749
       7.900000       2.061878     107.927298     101.377321
       8.000000       2.022875     105.270069     102.595506
       8.100000       2.059564     103.357790     111.192367
       8.200000       2.016794     106.338112     106.815660
       8.300000       2.029943     104.285805     101.833114
       8.400000       2.014108      99.880337     106.201504
       8.500000       2.020477     106.603717     105.857629
       8.600000       2.076157     110.807410     108.450004
       8.700000       1.987250     109.292051     117.325824
       8.800000       2.109553     105.208255     111.235671
       8.900000       1.991498     100.958112     102.379218
       9.000000       2.044861     102.359917     103.650683
       9.100000       1.993330     103.427633      97.519921
       9.200000       2.079249     103.300715      95.593899
       9.300000       2.027069     104.313562     114.705651
       9.400000       2.075373     102.788317     108.585969
       9.500000       2.032449     107.100731     111.481914
       9.600000       2.023966     107.091040     110.185606
       9.700000       2.039304     105.420569     101.328358
       9.800000       2.018703     104.554181     105.887802
       9.900000       2.023013     104.046056     105.142053
      10.000000       2.011584     107.506536      98.610244
      10.100000       2.073858     100.533215      91.268888
      10.200000       1.979157     101.481951     112.686320
      10.300000       2.071682     103.679480     100.967752
      10.400000       1.980049     109.382148     100.210683
      10.500000       2.109498     107.925423     110.315733
      10.600000       2.016980     110.539922     103.816611
      10.700000       2.060021     105.971563     104.804848
      10.800000       2.023991     103.882855     107.724882
      10.900000       2.029228     101.526791      92.775996
      11.000000       2.071792     103.717809      90.747317
      11.100000       1.995652     101.473003     119.600621
      11.200000       2.060748     111.329702     108.113850
      11.300000       2.035047     108.413846     112.484030
      11.400000       2.060968     107.490911     104.077720
      11.500000       1.967741     109.593168      92.982132
      11.600000       2.069757     102.167906     110.195258
      11.700000       2.007474     105.254697     112.743843
      11.800000       1.985506     105.169834      88.023158
      11.900000       2.016034     100.917542     102.611635
      12.000000       2.053185     104.344248     106.929867
      12.100000       2.038493     108.860972     102.228230
      12.200000       2.008429     104.413279     107.981289
      12.300000       2.081427     104.130863     113.269468
      12.400000       2.026697     108.415119     121.240556
      12.500000       2.090723     108.984136     106.427342
      12.600000       1.966985     108.991951     103.495702
      12.700000       2.112265     103.286770     115.926293
      12.800000       1.968542     104.840917     105.120849
      12.900000       2.036846     104.653247     109.008788
      13.000000       2.087279     102.609676     113.464532
      13.100000       1.984256     108.939925      96.318173
      13.200000       2.105671     106.091504      97.568523
      13.300000       1.965074     108.470313     101.486161
      13.400000       2.099037     103.858537     117.555528
      13.500000       1.982989     100.561032     105.233342
      13.600000       2.040922     102.379031      89.462495
      13.700000       2.031207     105.831263      91.658378
      13.800000       2.091106     105.370522      95.467569
      13.900000       1.955365     103.564881     115.964636
      14.000000       2.058525      95.711479     115.387328
      14.100000       2.020362     101.845801     103.859892
      14.200000       1.968015     111.439875     104.968954
      14.300000       2.138957     110.144166      99.301198
      14.400000       1.993600     116.119683      92.545895
      14.500000       2.114740     101.208837     107.490758
      14.600000       1.967164     104.732703     105.865984
      14.700000       2.065777     102.218421     102.665345
      14.800000       2.028206     107.467782     102.383613
      14.900000       2.063793     104.573548     101.790526
      15.000000       2.050171     103.549707     104.305587
      15.100000       2.036072     102.939995     110.089120
      15.200000       2.020179     107.335938     114.535784
      15.300000       2.037874     109.710602     108.851458
      15.400000       2.049618     105.428318     102.093137
      15.500000       2.019131     107.264205     112.302284
      15.600000       2.066546     103.297304     109.734307
      15.700000       1.999934     108.562632     101.782383
      15.800000       2.079326     100.581490     108.542638
      15.900000       2.001588     108.170965      92.603412
      16.000000       2.034695     100.709600      96.831820
      16.100000       2.058530     102.967149      93.035974
      16.200000       1.944514     106.236745      98.217963
