MINI>      980  -1097.84733      1.98690      0.33213      0.01251
MINI>      990  -1099.16682      1.31949      0.33711      0.01212
MINI>     1000  -1103.75524      4.58842      0.91508      0.03261
MINI>     1010  -1118.22952     14.47428      2.01747      0.08558
MINI>     1020  -1129.96234     11.73282      1.48706      0.04421
MINI>     1030  -1133.28498      3.32264      0.46345      0.01541
MINI>     1040  -1134.97830      1.69332      0.24573      0.00896
MINI>     1050  -1136.13981      1.16151      0.45439      0.01446
MINI>     1060  -1137.19251      1.05270      0.26990      0.00840
MINI>     1070  -1138.53067      1.33816      0.23420      0.01356
MINI>     1080  -1139.38937      0.85870      0.20318      0.00788
MINI>     1090  -1140.12990      0.74053      0.13329      0.00458
MINI>     1100  -1140.65692      0.52703      0.16960      0.00739
MINI>     1110  -1141.68521      1.02828      0.37628      0.01194
MINI>     1120  -1142.50482      0.81962      0.19969      0.00694
MINI>     1130  -1143.07312      0.56830      0.18932      0.00672
MINI>     1140  -1144.37366      1.30054      0.26582      0.01085
MINI>     1150  -1145.48639      1.11272      0.34464      0.01050
MINI>     1160  -1146.37419      0.88780      0.14806      0.00610
MINI>     1170  -1149.68564      3.31145      0.57408      0.01825
MINI>     1180  -1156.93148      7.24585      1.99091      0.05986
MINI>     1190  -1166.55030      9.61882      0.53524      0.02087
MINI>     1200  -1172.98426      6.43396      0.54233      0.02022
MINI>     1210  -1174.51531      1.53105      0.34925      0.01175
MINI>     1220  -1175.58902      1.07371      0.16395      0.00683
MINI>     1230  -1177.52977      1.94075      0.25497      0.01102
MINI>     1240  -1180.53309      3.00332      0.31124      0.01067
MINI>     1250  -1183.38901      2.85592      0.21739      0.01034
MINI>     1260  -1186.12683      2.73782      0.52861      0.01669
MINI>     1270  -1187.75537      1.62854      0.37461      0.01616
MINI>     1280  -1189.81504      2.05967      0.41804      0.01566
MINI>     1290  -1190.66577      0.85073      0.30311      0.00910
MINI>     1300  -1191.41945      0.75368      0.13786      0.00529
MINI>     1310  -1191.96085      0.54140      0.27159      0.00854
MINI>     1320  -1192.47894      0.51809      0.13235      0.00496
MINI>     1330  -1192.93802      0.45907      0.10424      0.00480
MINI>     1340  -1193.30708      0.36907      0.18799      0.00776
MINI>     1350  -1193.45479      0.14771      0.07290      0.00270
MINI>     1360  -1193.62468      0.16989      0.13059      0.00436
MINI>     1370  -1193.72622      0.10154      0.07366      0.00254
MINI>     1380  -1193.81851      0.09228      0.14642      0.00409
MINI>     1390  -1193.88995      0.07145      0.06914      0.00238
MINI>     1400  -1194.11117      0.22121      0.21897      0.00640
MINI>     1410  -1194.24707      0.13590      0.05451      0.00223
MINI>     1420  -1194.26761      0.02054      0.03628      0.00130
MINI>     1430  -1194.45423      0.18662      0.08475      0.00349
MINI>     1440  -1194.52905      0.07482      0.05688      0.00203
MINI>     1450  -1194.54923      0.02019      0.03356      0.00118
MINI>     1460  -1194.56420      0.01497      0.02843      0.00114
MINI>     1470  -1194.57600      0.01180      0.03663      0.00111
MINI>     1480  -1194.59363      0.01763      0.03102      0.00107
MINI>     1490  -1194.74434      0.15071      0.07573      0.00288
MINI>     1500  -1194.80087      0.05653      0.04954      0.00167
