MINI>      470  -1172.38290      1.20527      0.58327      0.01928
MINI>      480  -1177.85139      5.46849      0.51899      0.02124
MINI>      490  -1185.77179      7.92041      0.53494      0.02058
MINI>      500  -1193.09746      7.32567      0.79013      0.03321
MINI>      510  -1197.42103      4.32357      0.61633      0.01930
MINI>      520  -1199.50699      2.08596      0.34816      0.01122
MINI>      530  -1200.08688      0.57989      0.16545      0.00652
MINI>      540  -1201.70837      1.62149      0.32033      0.01052
MINI>      550  -1202.78045      1.07208      0.46271      0.01699
MINI>      560  -1203.36273      0.58228      0.11657      0.00592
MINI>      570  -1203.74146      0.37873      0.20612      0.00574
MINI>      580  -1204.17693      0.43548      0.10280      0.00556
MINI>      590  -1204.76446      0.58752      0.23827      0.00897
MINI>      600  -1205.05768      0.29322      0.14096      0.00521
MINI>      610  -1205.41280      0.35512      0.10059      0.00505
MINI>      620  -1205.99402      0.58122      0.21239      0.00815
MINI>      630  -1207.81408      1.82006      0.35127      0.01315
MINI>      640  -1211.65231      3.83823      0.47687      0.02589
MINI>      650  -1213.97145      2.31914      0.31680      0.01486
MINI>      660  -1215.24095      1.26950      0.23759      0.00864
MINI>      670  -1215.73573      0.49477      0.26298      0.00836
MINI>      680  -1217.24827      1.51254      0.33979      0.01350
MINI>      690  -1219.04286      1.79459      0.37733      0.01308
MINI>      700  -1221.96030      2.91744      0.55108      0.02111
MINI>      710  -1225.01099      3.05069      0.44313      0.02045
MINI>      720  -1226.49334      1.48235      0.37144      0.01188
MINI>      730  -1227.41704      0.92371      0.39781      0.01151
MINI>      740  -1228.03730      0.62025      0.17904      0.00669
MINI>      750  -1229.18305      1.14576      0.15562      0.00648
MINI>      760  -1229.35927      0.17622      0.10907      0.00376
MINI>      770  -1229.46311      0.10385      0.10358      0.00365
MINI>      780  -1229.54559      0.08248      0.05620      0.00212
MINI>      790  -1229.68428      0.13869      0.09618      0.00342
MINI>      800  -1229.77799      0.09371      0.10773      0.00331
MINI>      810  -1229.85709      0.07910      0.09682      0.00321
MINI>      820  -1230.03873      0.18164      0.08359      0.00311
MINI>      830  -1230.18447      0.14574      0.08436      0.00301
MINI>      840  -1230.20667      0.02220      0.02987      0.00105
MINI>      850  -1230.22885      0.02218      0.04409      0.00169
MINI>      860  -1230.25199      0.02314      0.02250      0.00098
MINI>      870  -1230.28166      0.02967      0.04672      0.00159
MINI>      880  -1230.29271      0.01106      0.02656      0.00092
MINI>      890  -1230.32035      0.02764      0.07932      0.00248
MINI>      900  -1230.34967      0.02932      0.09261      0.00241
MINI>      910  -1230.35936      0.00969      0.02418      0.00084
MINI>      920  -1230.39397      0.03461      0.03000      0.00135
MINI>      930  -1230.40216      0.00819      0.01799      0.00079
MINI>      940  -1230.41024      0.00808      0.02171      0.00076
MINI>      950  -1230.45365      0.04342      0.03058      0.00123
MINI>      960  -1230.46781      0.01415      0.03403      0.00119
MINI>      970  -1230.47809      0.01028      0.02235      0.00115
MINI>      980  -1230.49451      0.01642      0.02578      0.00112
MINI>      990  -1230.50682      0.01231      0.02369      0.00108
MINI>     1000  -1230.54878      0.04196      0.04417      0.00175
