MINI EXTERN>     5001.09194   -936.60911      0.00000      0.00000      0.00000
MINI EXTERN>      422.47909   -988.20399      0.00000      0.00000      0.00000
MINI EXTERN>     -110.56748  -1020.40135      0.00000      0.00000      0.00000
MINI EXTERN>     -131.20568  -1036.46900      0.00000      0.00000      0.00000
MINI EXTERN>     -142.78918  -1049.29278      0.00000      0.00000      0.00000
MINI EXTERN>     -149.68432  -1057.19196      0.00000      0.00000      0.00000
MINI EXTERN>     -155.29547  -1064.59685      0.00000      0.00000      0.00000
MINI EXTERN>     -159.64367  -1070.88985      0.00000      0.00000      0.00000
MINI EXTERN>     -163.09254  -1076.36646      0.00000      0.00000      0.00000
MINI EXTERN>     -166.06490  -1081.46665      0.00000      0.00000      0.00000
MINI EXTERN>     -168.45799  -1085.93554      0.00000      0.00000      0.00000
MINI EXTERN>     -170.51754  -1090.00024      0.00000      0.00000      0.00000
MINI EXTERN>     -172.50070  -1094.65782      0.00000      0.00000      0.00000
MINI EXTERN>     -174.03139  -1098.05764      0.00000      0.00000      0.00000
MINI EXTERN>     -175.56813  -1101.78187      0.00000      0.00000      0.00000
MINI EXTERN>     -176.93966  -1105.36402      0.00000      0.00000      0.00000
MINI EXTERN>     -178.17237  -1108.68174      0.00000      0.00000      0.00000
MINI EXTERN>     -179.20630  -1111.60064      0.00000      0.00000      0.00000
MINI EXTERN>     -180.10871  -1114.05715      0.00000      0.00000      0.00000
MINI EXTERN>     -181.08286  -1117.30477      0.00000      0.00000      0.00000
MINI EXTERN>     -181.83209  -1119.51302      0.00000      0.00000      0.00000
MINI EXTERN>     -182.55073  -1121.99276      0.00000      0.00000      0.00000
MINI EXTERN>     -183.26259  -1124.53435      0.00000      0.00000      0.00000
MINI EXTERN>     -183.91596  -1127.04863      0.00000      0.00000      0.00000
MINI EXTERN>     -184.46812  -1129.29094      0.00000      0.00000      0.00000
MINI EXTERN>     -185.00521  -1131.68832      0.00000      0.00000      0.00000
MINI EXTERN>     -185.48415  -1133.89300      0.00000      0.00000      0.00000
MINI EXTERN>     -185.92755  -1136.23283      0.00000      0.00000      0.00000
MINI EXTERN>     -186.31979  -1138.44886      0.00000      0.00000      0.00000
MINI EXTERN>     -186.75653  -1140.79489      0.00000      0.00000      0.00000
MINI EXTERN>     -186.99571  -1142.96030      0.00000      0.00000      0.00000
MINI EXTERN>     -187.59277  -1145.75051      0.00000      0.00000      0.00000
MINI EXTERN>     -187.98404  -1148.53973      0.00000      0.00000      0.00000
MINI EXTERN>     -188.15083  -1150.76511      0.00000      0.00000      0.00000
MINI EXTERN>     -188.35006  -1153.27132      0.00000      0.00000      0.00000
MINI EXTERN>     -188.38088  -1155.65292      0.00000      0.00000      0.00000
MINI EXTERN>     -188.36640  -1158.28067      0.00000      0.00000      0.00000
MINI EXTERN>     -188.18625  -1160.79492      0.00000      0.00000      0.00000
MINI EXTERN>     -187.91255  -1163.30139      0.00000      0.00000      0.00000
MINI EXTERN>     -187.52378  -1165.73837      0.00000      0.00000      0.00000
MINI EXTERN>     -186.82651  -1167.67367      0.00000      0.00000      0.00000
MINI EXTERN>     -186.45224  -1169.89050      0.00000      0.00000      0.00000
MINI EXTERN>     -186.05704  -1171.98194      0.00000      0.00000      0.00000
MINI EXTERN>     -185.56779  -1174.17893      0.00000      0.00000      0.00000
MINI EXTERN>     -185.07117  -1176.03028      0.00000      0.00000      0.00000
MINI EXTERN>     -184.66859  -1177.83997      0.00000      0.00000      0.00000
MINI EXTERN>     -184.33500  -1179.47184      0.00000      0.00000      0.00000
MINI EXTERN>     -184.08349  -1180.95919      0.00000      0.00000      0.00000
MINI EXTERN>     -183.82790  -1182.30462      0.00000      0.00000      0.00000
MINI EXTERN>     -183.88446  -1183.89352      0.00000      0.00000      0.00000
MINI EXTERN>     -183.73947  -1185.03665      0.00000      0.00000      0.00000
MINI EXTERN>     -183.73947  -1185.03665      0.00000      0.00000      0.00000
MINI EXTERN>     -178.22338  -1222.30856      0.00000      0.00000      0.00000
MINI EXTERN>     -178.46766  -1235.50015      0.00000      0.00000      0.00000
MINI EXTERN>     -178.81394  -1240.13914      0.00000      0.00000      0.00000
MINI EXTERN>     -179.83938  -1237.93535      0.00000      0.00000      0.00000
MINI EXTERN>     -182.47206  -1236.03515      0.00000      0.00000      0.00000
MINI EXTERN>     -182.20748  -1237.45672      0.00000      0.00000      0.00000
MINI EXTERN>     -182.33922  -1245.70188      0.00000      0.00000      0.00000
MINI EXTERN>     -177.66906  -1265.27974      0.00000      0.00000      0.00000
MINI EXTERN>     -175.07451  -1288.19291      0.00000      0.00000      0.00000
MINI EXTERN>     -174.79870  -1299.08458      0.00000      0.00000      0.00000
MINI EXTERN>     -175.92733  -1303.21771      0.00000      0.00000      0.00000
MINI EXTERN>     -175.47032  -1306.50474      0.00000      0.00000      0.00000
MINI EXTERN>     -173.13131  -1312.59669      0.00000      0.00000      0.00000
MINI EXTERN>     -176.03335  -1308.51982      0.00000      0.00000      0.00000
MINI EXTERN>     -177.74234  -1309.71221      0.00000      0.00000      0.00000
MINI EXTERN>     -176.02375  -1316.22479      0.00000      0.00000      0.00000
MINI EXTERN>     -175.48659  -1319.16224      0.00000      0.00000      0.00000
MINI EXTERN>     -174.81851  -1320.31094      0.00000      0.00000      0.00000
MINI EXTERN>     -175.24379  -1324.61582      0.00000      0.00000      0.00000
MINI EXTERN>     -175.28312  -1324.97845      0.00000      0.00000      0.00000
MINI EXTERN>     -174.89974  -1327.39626      0.00000      0.00000      0.00000
MINI EXTERN>     -175.21958  -1328.38878      0.00000      0.00000      0.00000
MINI EXTERN>     -175.07972  -1330.07338      0.00000      0.00000      0.00000
